reconciliation_id,order_id,transaction_id,reconciled_amount,reconciliation_date,status
1555,1555,7d78b16b-cadb-496a-95a4-9d90ef731519,4098.35,2025-06-15,Pending
1556,1556,bd74c12a-2805-4467-9c53-e0e0e9f7bb45,3451.42,2025-09-01,Pending
1557,1557,9edc9385-379e-497e-932e-13fb24743171,4117.03,2025-07-22,Matched
1558,1558,40506b03-257f-4ed9-b8a0-fbcb48cd6c07,654.57,2025-07-13,Pending
1559,1559,f5592afb-85e7-4a49-b769-ac07d0837fc5,4202.61,2025-09-12,Matched
1560,1560,f6a2937f-908c-4e39-a9fc-309758f56f99,350.41,2025-09-04,Pending
1561,1561,68f7f546-1a6a-45cd-8f0f-8a7a9430a3cb,3879.98,2025-09-25,Matched
1562,1562,931f4202-e176-4be7-ae8f-c1a36e91f443,4847.22,2025-05-11,Unmatched
1563,1563,12bf8981-638f-42a9-bb80-a1a2c8b7a092,4436.09,2025-10-05,Unmatched
1564,1564,c0461adc-7c29-4255-a8bb-63da6c070769,4015.38,2025-06-27,Pending
1565,1565,c9eedcb9-880d-4cf7-b854-9d969cec37ad,4278.58,2025-05-26,Pending
1566,1566,b68d8e47-832c-4da7-aca3-b0ebbd66565f,1797.09,2025-08-01,Pending
1567,1567,d44ed6fa-4417-4dc1-8ec3-e1a26f7cf323,2108.91,2025-04-18,Matched
1568,1568,619f3011-b0ee-4e64-8391-a572788e12b1,2820.41,2025-05-19,Matched
1569,1569,ad675eb3-0e69-4139-b7d5-8e72269a9977,851.99,2025-06-11,Matched
1570,1570,e1466d11-01db-4584-949f-680174c0cb92,2749.73,2025-04-26,Matched
1571,1571,dcc8ad33-bac2-45fd-bcc4-57f3c7840157,145.88,2025-05-07,Pending
1572,1572,28f9c4c7-ec0f-4282-a507-803a712c3fb6,1732.51,2025-05-01,Pending
1573,1573,825e7c1a-40c6-45aa-9349-154a8579e5fd,488.85,2025-09-10,Matched
1574,1574,5f2e6300-f4b0-499c-9786-c48bf442071a,4337.15,2025-05-28,Pending
1575,1575,5bc73199-9138-40a0-97fa-36d2f52478d3,4780.7,2025-06-19,Matched
1576,1576,adb8e697-3fbe-4b14-be67-1e0d7d06eaae,545.94,2025-07-31,Pending
1577,1577,459054f5-ecca-47fb-a86e-2367def9cd49,4059.05,2025-06-13,Pending
1578,1578,7f25f4c1-7903-4c32-b902-0442c2a732cf,3523.43,2025-08-21,Unmatched
1579,1579,32657bc7-bc29-42a7-9603-0aa135645887,4590.5,2025-04-14,Pending
1580,1580,86c264d1-cdd6-47cf-b53f-32550c95f05b,4686.94,2025-09-06,Unmatched
1581,1581,cc6af413-f5f6-4d6e-94b8-eb5da5fde599,3194.48,2025-06-25,Unmatched
1582,1582,c14a16e2-b14f-4614-bc3d-742360e358cd,3008.14,2025-08-19,Unmatched
1583,1583,2ba8cd92-4702-428e-83fe-caec5224fdc9,132.82,2025-06-26,Pending
1584,1584,509be04e-8064-43f2-8095-dcabc1fc7f1d,472.91,2025-08-08,Matched
1585,1585,bbb42b16-8964-45e3-9829-033985169b5f,2719.69,2025-07-14,Unmatched
1586,1586,a1c8c367-ba74-42d5-a5df-5f655eb0e6fc,4849.38,2025-09-10,Pending
1587,1587,6a1fdf74-126b-415c-8229-909f72b196d5,596.08,2025-07-10,Pending
1588,1588,a74ee5a2-8547-4043-b5d7-6fb5f4fc3aa5,4945.1,2025-07-17,Unmatched
1589,1589,bceef799-d595-484c-87d8-0b64d3cd09dc,671.29,2025-05-31,Unmatched
1590,1590,82e461c2-7658-4c1a-90ff-c4cef5552d1f,4826.39,2025-08-05,Matched
1591,1591,3bd9739d-aee5-4ae9-9b0e-dfdb98d1ef12,4790.3,2025-08-09,Matched
1592,1592,1e77e4e8-ef28-42d1-be59-95d462c02516,2540.55,2025-05-02,Matched
1593,1593,2f2260bc-2382-4abc-a1e4-5ff88c645165,631.71,2025-06-03,Unmatched
1594,1594,898452f0-d5f1-4bcc-89a2-064324359914,4600.36,2025-07-11,Matched
1595,1595,ffdd856b-e47d-420f-8400-ae42e62f76ce,222.73,2025-06-30,Pending
1596,1596,0a6a2a9b-5aa0-4dd4-befe-5360d2f09f36,2973.24,2025-06-05,Pending
1597,1597,3cd5e49f-2712-4771-92e0-bff4d4489d35,1391.56,2025-04-26,Pending
1598,1598,e70ed9c1-d41e-4ae1-9f39-2f57d368f74b,3497.35,2025-06-08,Matched
1599,1599,f7fc0bbb-4654-4bcd-bde0-a3bb4d48943f,1700.33,2025-09-07,Unmatched
1600,1600,d08935e2-39b0-471c-8587-9be85434e084,3104.23,2025-08-26,Pending
1601,1601,85c58e8f-0a3e-4f34-b31b-831414a157b5,2543.24,2025-06-12,Pending
1602,1602,d5bd9ad0-7949-404e-aad5-aa855753d284,4869.27,2025-08-02,Matched
1603,1603,17630474-67fa-487d-9469-9cf2b2287069,3199.33,2025-07-18,Pending
1604,1604,e49fa104-00eb-46de-ac28-562381c5428a,1467.14,2025-06-20,Matched
1605,1605,b37021c2-92b0-4a84-ac1c-4c4172a5b142,2089.3,2025-08-27,Unmatched
1606,1606,89794c94-73e9-4389-bdb1-9f973b9ed551,232.12,2025-07-30,Matched
1607,1607,c5cc5d4f-1596-4040-84e4-9ee4089bcaf5,1401.76,2025-09-01,Pending
1608,1608,2b7c4977-101a-4f87-89b4-46d7658755ff,3457.98,2025-08-03,Pending
1609,1609,cd940851-9fa5-4e9e-81d2-f3da63ed0547,1416.88,2025-09-12,Pending
1610,1610,8c9f086f-7ab1-4155-97f5-1f70ae7494f6,4856.16,2025-07-25,Pending
1611,1611,53a57ed5-6f7b-41ea-afd6-027f70b88b56,4079.54,2025-08-12,Pending
1612,1612,25947591-a5f1-44b6-af62-f5c7dbe53af8,982.34,2025-07-12,Matched
1613,1613,b33e8ce7-b7ab-4fb7-a0ae-ce3676fecc3f,4304.23,2025-08-27,Matched
1614,1614,bb25ceeb-0537-4366-876b-67992c4ca4fa,3885.11,2025-09-22,Pending
1615,1615,734cac5a-42af-4c4e-b647-88ac07de8fa8,1038.38,2025-08-15,Unmatched
1616,1616,0ff18eeb-f8de-47a7-ac36-58a18f7b6c93,3767.8,2025-08-18,Pending
1617,1617,e425088f-c30f-4df0-ac14-d29e0d5a65d8,2887.09,2025-09-01,Unmatched
1618,1618,27cc80f1-9d81-46ab-b398-6f21016b8fe2,3164.03,2025-09-29,Matched
1619,1619,6726cef9-3aca-4bd4-9f56-1de7c7247fe4,3177.18,2025-06-24,Matched
1620,1620,d50cefaf-f5fd-4b8b-8919-4f0de7ea5740,1051.85,2025-05-07,Matched
1621,1621,cd5352c2-02ef-4860-9682-72bb5bda0bcd,722.55,2025-06-19,Unmatched
1622,1622,b9406820-9337-468a-830b-6f0a4ec1c421,755.36,2025-05-16,Pending
1623,1623,e9ef168c-f95d-4525-b47e-30738c180201,4851.88,2025-05-20,Unmatched
1624,1624,120a2035-0c4e-43d9-b528-3abe9c269f1d,814.26,2025-05-14,Pending
1625,1625,86b4ed23-14b7-4dfc-a9ee-f1057ec43a3b,4321.56,2025-08-27,Unmatched
1626,1626,2152c8e0-d463-4bcb-8982-a2f29dd11154,4802.97,2025-05-21,Pending
1627,1627,458c9a17-882c-46e9-b851-aa546656a77d,4896.89,2025-06-25,Pending
1628,1628,19ff5cdf-6d66-4022-8461-03211e016d92,3068.93,2025-08-03,Unmatched
1629,1629,2288de6b-a5a6-4403-a949-7306f6d820b2,2165.7,2025-09-17,Unmatched
1630,1630,f249c374-7b20-43c2-994d-4f2e9c08eee2,2014.54,2025-05-20,Matched
1631,1631,5bafc97c-240c-4304-949a-6f024b328678,4031.29,2025-09-14,Matched
1632,1632,b39af577-8a27-472c-8762-8e2e0f28efd6,423.35,2025-04-24,Unmatched
1633,1633,c47c6508-2682-434f-9602-1d8939db1864,583.09,2025-06-09,Matched
1634,1634,9c246f8b-4fe1-4d7c-b7dd-99b2c833c777,2088.08,2025-07-14,Matched
1635,1635,e033954b-49fd-422e-b804-1930f790bd85,4007.95,2025-06-09,Pending
1636,1636,b4586f03-33f7-4b9f-96fc-05bed2ca77a9,1473.52,2025-09-22,Pending
1637,1637,b00c7466-dc96-4879-808d-ba20495f5511,498.62,2025-09-06,Unmatched
1638,1638,531e0f99-f9af-40a6-902e-0b4174ef39c2,2023.97,2025-07-27,Pending
1639,1639,90cb08f6-e9ef-4f13-9cdd-16c893d6da3f,4541.21,2025-06-17,Pending
1640,1640,37e5453d-fb6f-4b97-9848-4d53657d289f,3405.76,2025-08-04,Unmatched
1641,1641,6dad648a-cd03-4d3f-9039-d82032c5d581,3519.35,2025-07-09,Pending
1642,1642,df40ed86-ae4b-4617-9f54-e8c708f267bd,1646.17,2025-09-09,Matched
1643,1643,73083a94-72b8-4b8a-9930-7904a0e45280,1000.29,2025-09-17,Pending
1644,1644,dd481cc5-1a81-4667-932a-f009f969310d,3823.45,2025-07-24,Pending
1645,1645,850e7b29-2d2e-4953-b4b4-97fc3016aca2,2473.25,2025-08-04,Unmatched
1646,1646,0adb4c0e-1b85-4023-a1ff-5214237419ba,1405.36,2025-09-11,Unmatched
1647,1647,9ad83ba0-89fa-41ca-9b76-6b2692f06530,3446.51,2025-04-12,Matched
1648,1648,6dfecceb-0dd5-468b-938c-1779296415d4,610.36,2025-04-12,Pending
1649,1649,a50e9bb5-388c-4b11-86f9-d66528fc3041,377.11,2025-06-13,Matched
1650,1650,36a931ff-f40d-4993-8578-2f1449f6c239,1660.7,2025-06-06,Unmatched
1651,1651,36405429-a539-46ed-930f-180023cff9b6,4221.16,2025-07-12,Matched
1652,1652,37705d35-3ecc-4ec5-a76c-71078fc6fc85,1443.92,2025-06-29,Pending
1653,1653,f4537887-11e0-4b9a-937b-396a642be8c2,2398.57,2025-06-20,Pending
1654,1654,45339560-74a4-484c-b4f4-03b87f1695e9,3032.37,2025-05-31,Matched
1655,1655,a73d04f0-fb19-4a0f-b4a0-96bd15da39ac,3603.22,2025-08-03,Pending
1656,1656,1b91c705-6c44-46c3-9bcb-8d13cac106a1,4831.14,2025-07-12,Matched
1657,1657,a1421574-d581-4f77-9bda-139a046068d7,1174.42,2025-06-15,Unmatched
1658,1658,d136c675-2280-4ab4-9441-e34fbb1a8f75,2980.17,2025-07-02,Matched
1659,1659,774f6d53-ac50-4fa8-9dd0-f03b11871883,2382.11,2025-08-28,Matched
1660,1660,dce80596-2f82-43e7-92de-4e200e66b51e,4615.98,2025-05-25,Matched
1661,1661,ab1dbc3e-9a71-429a-a871-99889ec04b04,2412.96,2025-09-06,Pending
1662,1662,6fc7ce9d-cb9e-4aee-a09f-aa09ad19840e,2870.6,2025-07-25,Unmatched
1663,1663,ca42e006-0fff-41c4-ae9b-1288901f42e4,2574.84,2025-06-26,Unmatched
1664,1664,0087f621-c994-41fb-8e52-410d9e4ae3a1,2067.84,2025-10-05,Unmatched
1665,1665,e79b7c97-94e3-4487-a7a9-5eb0c4476f0d,2983.38,2025-08-16,Unmatched
1666,1666,da60635c-9eef-4656-8138-622f00c456f1,3829.89,2025-08-17,Unmatched
1667,1667,56ce2b8c-c436-4274-930c-95b3ee5eb5a2,4285.85,2025-07-22,Unmatched
1668,1668,2df364ab-080a-4920-bdd7-0a31967c65d2,190.75,2025-09-16,Matched
1669,1669,eb561bf5-1880-4292-88e4-8cc3cdabbe21,1654.12,2025-06-18,Matched
1670,1670,0a1bbfdf-9324-4fba-b81b-a315f21e8e0f,4289.2,2025-04-11,Unmatched
1671,1671,fde4f98c-6bb9-4226-9644-69b7d61608c7,3474.03,2025-06-13,Matched
1672,1672,4ec8c388-12b1-434d-8881-56319d2d6756,1219.22,2025-09-12,Pending
1673,1673,2418e0b1-eff8-45b6-b3ce-82652f692c02,613.36,2025-09-14,Pending
1674,1674,b680558e-f1b8-4cd1-b9ce-6c45119a063c,1975.53,2025-06-28,Matched
1675,1675,96b0a788-ff98-4437-81d4-d5f1e416fb42,1893.75,2025-09-01,Pending
1676,1676,f9be82b2-f344-46e1-94b9-cd2494ca7be6,4075.81,2025-08-08,Pending
1677,1677,72d7d476-24d9-4396-9fa1-6d301e42f97f,2894.07,2025-07-29,Matched
1678,1678,7443c80f-e3ee-4ae2-ae4b-d68e8bc251c1,2311.68,2025-07-03,Unmatched
1679,1679,5d97d4d5-20fd-4cdf-8375-f5c705ad1643,261.28,2025-08-12,Matched
1680,1680,2cc0ecc9-09e9-4ae9-9a33-8cfd5849d757,2180.14,2025-06-28,Pending
1681,1681,02335239-04e0-41da-95d0-23b893106f38,3682.86,2025-07-11,Pending
1682,1682,6b506c5c-46ce-4eff-b4bc-1b06cdaac5bb,1121.86,2025-08-09,Pending
1683,1683,e09a161b-f62b-493c-8e01-940bc57500fe,3920.14,2025-08-21,Matched
1684,1684,386f2ed7-0796-4b39-b516-bb7af68eb465,667.31,2025-09-09,Unmatched
1685,1685,bc83e0b3-3c99-472e-abc7-09e954c33d25,3423.11,2025-07-12,Matched
1686,1686,e68f584e-6a30-4125-8619-667b8e109451,3075.42,2025-05-26,Pending
1687,1687,f7615930-5b61-48dc-a9f0-6718eefadc4a,3576.36,2025-07-26,Unmatched
1688,1688,70b635fb-c606-4a0c-b635-73d2faa67b32,3324.31,2025-06-16,Matched
1689,1689,dbfa164d-18c8-4b16-9b4c-025048db2120,3075.9,2025-08-29,Pending
1690,1690,5f9c8026-2df0-4698-96a5-086b5992c933,2591.05,2025-07-09,Unmatched
1691,1691,ed39f190-864a-4453-9092-ba5927dd657e,4362.93,2025-05-28,Matched
1692,1692,53f81ee7-33d4-4d9c-941b-789dcc65f752,755.42,2025-07-12,Pending
1693,1693,b458d0f5-5b63-4f25-9955-273c20a9f5f4,882.9,2025-08-14,Unmatched
1694,1694,1928ba9c-9bb2-47ec-899b-973c56000743,3523.43,2025-08-14,Matched
1695,1695,1f53587b-d5b4-4ca2-94b2-cf20272af47f,2344.23,2025-08-24,Pending
1696,1696,db093955-1a64-42d5-806e-caabb6fe8e90,4427.41,2025-08-31,Matched
1697,1697,29cab318-a2d3-40b4-a127-b361ff826a78,4572.01,2025-09-11,Unmatched
1698,1698,b9482615-9ccd-4041-889c-af56d9289f0f,4833.54,2025-09-17,Matched
1699,1699,aa0c1210-8e92-4474-a74d-9633b595ddb5,2362.85,2025-07-14,Unmatched
1700,1700,8216f6a5-b650-466c-a992-56b57bd0519f,514.46,2025-09-08,Pending
1701,1701,89b06cee-c2c6-4240-9281-4468cf5dc8c7,2887.34,2025-08-13,Matched
1702,1702,232a7e0d-e1fe-43cd-8967-e33df255d1af,1469.3,2025-07-02,Matched
1703,1703,1ff7f77f-7ad5-4772-a6a3-bd11c426cdcd,3652.48,2025-07-30,Unmatched
1704,1704,25a537ea-a3a1-43ec-a1d4-8ee8803259f3,2823.88,2025-09-15,Unmatched
1705,1705,8e67e231-afd3-4e54-8dd1-b84134d3e1c3,712.4,2025-07-15,Unmatched
1706,1706,5b2e460d-8091-40c6-a982-3604fdaa29bd,3358.19,2025-10-01,Unmatched
1707,1707,cd81e19a-5f05-4082-a6e7-46fcd60c86f7,2374.07,2025-05-23,Unmatched
1708,1708,adbef67e-03fa-44b5-8240-b7cea5764029,4495.56,2025-08-03,Pending
1709,1709,4fa41bae-1e25-4fbd-8e44-9ab381bbace0,932.64,2025-05-03,Unmatched
1710,1710,09040e4f-dc90-46a7-b337-dde6ba33c089,4275.99,2025-06-24,Pending
1711,1711,6f1a7ec9-da27-4db6-8dc1-9bb2dbbfbd1f,4198.32,2025-07-13,Pending
1712,1712,49f82359-0777-4350-9fef-c8c86004356e,4233.29,2025-09-11,Unmatched
1713,1713,2c19d0d3-f30c-4ef2-bd37-bc93fbd8e28f,592.99,2025-09-20,Matched
1714,1714,067789d5-92ba-4488-a8cf-c26705da0e2b,1350.16,2025-05-26,Unmatched
1715,1715,7b4902ab-322c-496c-94f5-9eb1906f82a3,3988.3,2025-05-04,Unmatched
1716,1716,1837e229-a146-4f33-81ff-b80752833bd2,2377.07,2025-08-19,Pending
1717,1717,f0442bdf-33ea-4062-9642-f9fcd0483350,526.13,2025-09-26,Unmatched
1718,1718,db8f5d34-e12b-4c91-8a36-cbd631139799,1566.23,2025-06-10,Matched
1719,1719,510131de-f9e4-414b-931c-2c2288aa4a6c,654.49,2025-06-13,Matched
1720,1720,1349ed2a-ebca-4c42-97bc-ccbbbb61c60c,3078.3,2025-10-02,Pending
1721,1721,f02f1f14-c82d-46a3-978d-fc07a9a7acb8,1641.44,2025-06-20,Unmatched
1722,1722,dee2fd4f-335b-441c-9af1-edfcb4ad1219,273.5,2025-08-03,Matched
1723,1723,82ef8c47-fa48-47ab-b467-4b96143a6faf,2983.66,2025-08-03,Matched
1724,1724,9bbd3a8a-de59-455b-9eac-483d1a0ef5f1,142.23,2025-05-11,Pending
1725,1725,6783d77a-4fa8-4e48-abd9-f50c71e37c76,1507.27,2025-07-13,Matched
1726,1726,70364e17-4ef2-4d75-a2a1-3263eee7a719,3748.23,2025-08-19,Matched
1727,1727,5ca566d5-cbda-47a6-8461-ebc4a884569a,4613.45,2025-10-03,Unmatched
1728,1728,b15e5392-7386-4128-9fab-f6eb6531ed17,1773.46,2025-06-18,Unmatched
1729,1729,cf8209bd-1e54-48a9-be91-bb016a19825b,2322.21,2025-06-24,Matched
1730,1730,77fb8ca0-cf7f-40cd-b90b-231ba0f5a69e,3691.91,2025-05-08,Matched
1731,1731,7a44ffe1-d774-430e-9ac2-78b19d2de8a2,480.06,2025-07-04,Unmatched
1732,1732,eee985d5-d0ed-49ea-b0a3-b1445d52171a,1434.78,2025-09-28,Pending
1733,1733,b0d04a68-7d4a-4507-83a3-9cfc3b019f74,4875.14,2025-04-17,Unmatched
1734,1734,ed1d1719-4ee0-4bb6-949c-323ef075a60d,3890.34,2025-09-23,Pending
1735,1735,b59a9e71-33bb-4297-af56-a313e4d003f8,1662.25,2025-09-11,Matched
1736,1736,e863f1e7-b47e-445f-80c2-320de6bbdaf0,2403.21,2025-04-27,Unmatched
1737,1737,414333df-6955-4e68-b4fe-41658f09f24a,3618.05,2025-06-13,Pending
1738,1738,aa152dbd-2c2a-46e7-a03b-a94624420603,2287.59,2025-08-29,Unmatched
1739,1739,4dd15de6-41b0-4958-82ae-87c04f3ab167,3941.45,2025-05-12,Pending
1740,1740,837c25dd-9f6f-4bd2-aace-a2796700498c,864.52,2025-05-19,Matched
1741,1741,cba73654-5dd9-4987-a178-b5dfcbc997dd,1468.15,2025-10-05,Pending
1742,1742,7b7e5076-bfd7-45e5-b681-4b8cc46b58c2,3423.63,2025-04-10,Unmatched
1743,1743,74f09d85-785c-41c3-91cc-8cb955af6295,4115.79,2025-10-07,Unmatched
1744,1744,96844224-90ff-4fe6-8aa1-d5ec2eb3c7a8,1914.9,2025-05-05,Matched
1745,1745,d2ae4a51-429c-48e9-87fe-14a64a389851,1340.33,2025-04-25,Pending
1746,1746,f2894ee6-36cc-417d-94cd-59d13638307c,1032.91,2025-07-16,Matched
1747,1747,4159dec5-daad-4256-a301-f4c51e0bc785,798.55,2025-05-23,Unmatched
1748,1748,b6d51889-07af-47cf-8590-34e85ed45469,1021.31,2025-05-30,Matched
1749,1749,8818e6dd-0f61-4432-bba0-13af2f46c083,635.79,2025-07-06,Pending
1750,1750,1b9cc2c6-b9a6-4f82-8a1a-256ac2cbf647,3380.42,2025-05-25,Matched
1751,1751,1c971a9c-d34e-4502-85ba-01e6ba6651ab,4032.79,2025-08-15,Matched
1752,1752,bb3e257a-fb63-407e-b644-d9a99c3ae6ad,2354.31,2025-09-13,Pending
1753,1753,9cbd8276-44be-46a4-acdd-a8289535db5b,240.75,2025-06-15,Pending
1754,1754,82bdb31c-05bd-4884-ba0f-f0f0e20afeef,2240.75,2025-08-22,Pending
1755,1755,3597c731-a920-4d64-ace9-dd645726de19,4342.85,2025-07-22,Pending
1756,1756,b4bdce4a-42e7-4d83-85f3-ab5dc89b858b,4371.3,2025-08-14,Unmatched
1757,1757,b4dfb4c6-5b3c-4fd9-b236-682123c1df48,848.33,2025-07-07,Pending
1758,1758,5aa4186b-26be-487b-ac65-b3e62c58528f,3013.55,2025-09-21,Matched
1759,1759,6e2f9fbb-cf2a-4cdb-9a4c-186913d6b42c,3227.0,2025-06-09,Unmatched
1760,1760,70bd3eac-ef42-4f83-b831-a5b9a8b5c040,2311.22,2025-04-12,Unmatched
1761,1761,c9d3ded8-8a52-4f18-9c4c-7e4aa683f51e,2153.62,2025-05-28,Unmatched
1762,1762,cea6009e-e22e-4b8f-95e6-d6e9c04d6f9b,201.22,2025-09-13,Matched
1763,1763,63202873-36d7-466d-9774-fba460f726f7,602.12,2025-10-04,Matched
1764,1764,8b287d29-6c1f-4029-8e25-c4039cc683e0,3527.14,2025-04-15,Unmatched
1765,1765,5d6c69e9-dbec-4e39-ba67-cba93b68b9d3,4002.07,2025-05-02,Unmatched
1766,1766,2b43f369-54f6-4d97-b5f4-5bbc0a9d1783,2627.52,2025-05-03,Pending
1767,1767,5cc0efc9-c756-408c-aa92-db3d3fb14fcb,2040.57,2025-07-22,Matched
1768,1768,6ef33e13-3ff7-4988-8422-111b86002ec4,2805.84,2025-09-18,Unmatched
1769,1769,08f4d1f0-58c7-4f02-b5b0-f6c6218a5456,205.24,2025-06-19,Pending
1770,1770,a55d81ac-eafb-49fa-81f8-5ed378421e2f,448.9,2025-06-20,Pending
1771,1771,47ceb4e4-094e-4756-8dc9-c92f4f51645e,4989.42,2025-08-13,Matched
1772,1772,8bcf1f46-7559-472d-8052-207272d02aa7,2301.55,2025-09-09,Matched
1773,1773,0cf47aea-2bc3-42de-a817-1f3ea63464b1,835.93,2025-08-15,Matched
1774,1774,c18aa5e9-11c0-47bf-9272-c021a5ff8530,166.16,2025-08-18,Matched
1775,1775,9f2e8119-5ba0-4aa7-b410-afa55b53de16,4336.54,2025-07-03,Unmatched
1776,1776,dccd68f3-b08c-4dcb-8807-5349edd2c5f4,1104.34,2025-04-18,Unmatched
1777,1777,444ced03-4b05-4e72-ab53-7cc95ba655b9,444.43,2025-07-01,Unmatched
1778,1778,a267b3a1-9a04-4fef-baf0-3fbe1aa210a8,1863.09,2025-08-15,Matched
1779,1779,ac11cde6-28f2-4b70-b79b-a4157b459227,573.7,2025-06-23,Unmatched
1780,1780,0d148272-d10f-4724-b69f-947ba459dc2a,4357.34,2025-06-24,Pending
1781,1781,5d943132-19a4-4dcb-b41b-4aaac1a477c0,3008.26,2025-04-20,Matched
1782,1782,e2c9162f-67a7-4a29-b04f-5a1825535f2e,736.53,2025-05-24,Pending
1783,1783,c64529ea-4240-4f79-bb33-17bd543e28ad,4589.17,2025-05-29,Matched
1784,1784,ef5e800e-3c67-4efc-ac18-fa62df454051,582.38,2025-05-15,Pending
1785,1785,091f866a-e90a-4ea3-b628-d33fa01830ad,3668.02,2025-05-27,Matched
1786,1786,696626e9-bb72-47bb-a121-2438efa7b3fb,3302.27,2025-09-20,Matched
1787,1787,b81947a8-c264-4e85-9b22-e119104ae010,766.52,2025-07-28,Pending
1788,1788,a9e470f7-ba80-4211-a9e6-c738a433b03f,505.18,2025-05-04,Pending
1789,1789,926be61a-8b9a-4342-bdc8-b35d31388d66,1331.78,2025-08-12,Pending
1790,1790,ff1208ed-baa8-4c37-a336-e993237c47a9,2845.55,2025-09-28,Pending
1791,1791,e879459f-3cff-4402-b522-492e951590cd,4756.02,2025-05-11,Unmatched
1792,1792,9752e1e0-2bbb-4db3-b527-8548ff30a74a,2415.9,2025-08-20,Pending
1793,1793,0d4589ac-6e66-4514-9115-42e240f6dfc1,663.57,2025-09-09,Unmatched
1794,1794,40f48582-3d9c-418e-be96-f0f765bce759,3494.6,2025-08-05,Pending
1795,1795,1cbc4d66-9f5c-42c4-88da-68269ea7ae97,632.03,2025-05-21,Matched
1796,1796,d854c6c1-b097-429c-a401-46db71172387,4838.62,2025-08-09,Pending
1797,1797,499f1081-a90f-4db8-ab09-0434a03eba1b,3800.0,2025-05-03,Unmatched
1798,1798,cb276a0d-ed70-474a-a55f-b024cca48da1,1318.12,2025-07-17,Matched
1799,1799,aedb7b6a-c6bf-49ad-a0aa-00a87694e164,3957.52,2025-04-30,Matched
1800,1800,29719fcb-f33b-4c7c-af7d-4da8be89d5c9,4084.27,2025-08-04,Unmatched
1801,1801,66d3e218-b14e-4b2a-96dc-9b62f26267bd,3892.91,2025-09-18,Matched
1802,1802,4a696eae-bff2-4f13-bea1-c94e26545c70,1242.65,2025-07-21,Unmatched
1803,1803,2d9285e5-08aa-4b65-94a4-453da0880efd,2955.08,2025-10-08,Matched
1804,1804,dfe5749a-802b-4053-b83a-558c4c2c5f0a,1301.99,2025-07-24,Pending
1805,1805,be9b489f-4b10-464a-aab5-1a90ed2f6ca3,3902.79,2025-09-15,Unmatched
1806,1806,328543b6-5053-4ba5-94c4-c9da635e3235,245.02,2025-04-20,Matched
1807,1807,973a6846-b68a-491f-a8c7-e1826de0777c,4012.2,2025-04-14,Matched
1808,1808,f538a140-2488-41e6-85f2-18df73bce040,2350.57,2025-06-30,Unmatched
1809,1809,978242a9-097c-4aaa-b84e-428dced1d91f,2263.74,2025-09-09,Pending
1810,1810,148e3cea-3d8d-412c-b35a-b5e6b684a8bc,3476.89,2025-05-25,Unmatched
1811,1811,2a5a7f0e-3a74-4671-b321-370723cf2b43,1239.85,2025-06-26,Pending
1812,1812,7ed8cd3c-d64f-4777-81cb-187e0c8e58cd,1201.25,2025-06-18,Matched
1813,1813,0488ca83-5d9f-4390-a570-8cade7081d1c,2024.07,2025-09-02,Unmatched
1814,1814,7c61f070-02f8-4c53-9669-9086997bac1d,4753.36,2025-06-14,Unmatched
1815,1815,a1bb177d-3ca3-49aa-b5a3-23e2cde4b1e1,570.84,2025-09-16,Matched
1816,1816,80650467-8f62-47be-8300-c21283d40e84,3159.29,2025-10-04,Unmatched
1817,1817,acb2a57f-7d3f-4af0-828c-2a3a261426fa,4109.95,2025-08-08,Unmatched
1818,1818,8dbad757-281e-4054-ba17-5f4d40eab1f4,3475.09,2025-06-13,Pending
1819,1819,e9364a5e-7b42-412c-bb0d-001a70f7d7f3,1858.12,2025-08-02,Unmatched
1820,1820,3f720103-3cd3-448f-94f7-d7e31f7e31e3,1337.91,2025-07-12,Matched
1821,1821,a4228561-b8f6-4a6f-a504-8a396aa5220e,4738.5,2025-10-06,Pending
1822,1822,d5929f53-ca7d-47cf-8085-3c1cd86c2f12,4468.64,2025-07-11,Pending
1823,1823,7a864fe0-a36c-46f4-aee6-b3a6775e67ae,2625.0,2025-06-18,Pending
1824,1824,8e2f9aaa-bdce-45a1-9c2e-8e0a3f6fc8a9,2531.62,2025-09-02,Matched
1825,1825,be8adf9b-9e4f-4fe5-937c-d13afb99b041,3726.12,2025-04-19,Matched
1826,1826,0f149892-ab4f-43f2-b303-348a444b48f1,1827.36,2025-06-04,Unmatched
1827,1827,6f553c58-782d-4d83-8d3d-c46f6e89529c,2848.19,2025-09-09,Matched
1828,1828,0050d1eb-1b49-4211-a62e-f73e0d128a18,1545.93,2025-07-01,Unmatched
1829,1829,673d415e-880b-43e5-829f-05f8cdfdac9b,868.02,2025-08-08,Pending
1830,1830,708235c5-b170-4555-845a-b4a7afb2cf05,2778.7,2025-09-15,Unmatched
1831,1831,700e1be2-8cf3-4ea5-a395-c7cb4f99d499,2164.43,2025-07-13,Pending
1832,1832,f220a4bf-8ae1-4a0d-ac3c-165896a1b6c5,3370.06,2025-09-21,Pending
1833,1833,70cb0aba-bd74-443c-9b65-47282bf9e2da,4788.5,2025-04-10,Pending
1834,1834,be74fa09-9b80-45bf-ae4e-526cdac9cb21,3728.93,2025-10-03,Matched
1835,1835,bd403244-d3b7-4744-9352-47ca69a9602c,3690.33,2025-05-28,Matched
