order_id,customer_id,order_date,status,payment_status,total_amount,shipping_address_id,payment_method_id
ORD-001785,CUST-0652,2025-06-29,delivered,paid,4632.50,ADDR-00115,PM-00105
ORD-001786,CUST-0295,2025-09-10,shipped,pending,1731.48,ADDR-00056,PM-00012
ORD-001787,CUST-0321,2025-05-06,cancelled,paid,1322.40,ADDR-01452,PM-01093
ORD-001788,CUST-0579,2025-06-01,shipped,refunded,4507.44,ADDR-00764,PM-00011
ORD-001789,CUST-0651,2025-04-30,delivered,pending,2090.77,ADDR-00119,PM-00539
ORD-001790,CUST-0591,2023-01-25,shipped,refunded,350.28,ADDR-00872,PM-00539
ORD-001791,CUST-0787,2023-02-18,delivered,paid,5847.20,ADDR-00243,PM-01118
ORD-001792,CUST-0521,2025-03-04,processing,failed,102.50,ADDR-00369,PM-00993
ORD-001793,CUST-0514,2023-11-30,processing,refunded,1086.42,ADDR-00336,PM-00706
ORD-001794,CUST-0144,2025-09-12,returned,failed,3194.02,ADDR-00150,PM-00655
ORD-001795,CUST-0083,2023-04-05,cancelled,refunded,772.51,ADDR-01378,PM-00708
ORD-001796,CUST-0887,2024-09-29,processing,failed,805.04,ADDR-00180,PM-01051
ORD-001797,CUST-0105,2023-05-11,processing,paid,1684.06,ADDR-01009,PM-00529
ORD-001798,CUST-0439,2024-08-17,returned,pending,863.83,ADDR-00443,PM-00316
ORD-001799,CUST-0793,2024-01-27,returned,failed,4699.74,ADDR-00918,PM-00464
ORD-001800,CUST-0155,2024-11-21,delivered,pending,1187.43,ADDR-00418,PM-00100
ORD-001801,CUST-0422,2025-04-10,processing,refunded,256.36,ADDR-00166,PM-00305
ORD-001802,CUST-0211,2024-09-16,delivered,paid,820.25,ADDR-00281,PM-00641
ORD-001803,CUST-0399,2024-08-15,delivered,pending,656.61,ADDR-00883,PM-00610
ORD-001804,CUST-0200,2023-03-28,delivered,failed,2007.17,ADDR-01420,PM-00574
ORD-001805,CUST-0377,2023-02-02,returned,failed,1083.78,ADDR-00223,PM-00602
ORD-001806,CUST-0633,2024-07-17,returned,refunded,164.49,ADDR-00842,PM-00468
ORD-001807,CUST-0009,2023-10-15,shipped,pending,7829.52,ADDR-00493,PM-00455
ORD-001808,CUST-0787,2023-05-29,delivered,paid,584.23,ADDR-01251,PM-00315
ORD-001809,CUST-0318,2023-09-09,returned,refunded,1086.91,ADDR-00778,PM-00879
ORD-001810,CUST-0399,2023-02-13,shipped,refunded,6794.06,ADDR-00645,PM-00977
ORD-001811,CUST-0516,2023-01-30,delivered,pending,3198.05,ADDR-00995,PM-00397
ORD-001812,CUST-0151,2023-07-26,shipped,paid,2574.95,ADDR-01156,PM-00943
ORD-001813,CUST-0302,2024-04-20,cancelled,paid,4411.19,ADDR-01293,PM-00956
ORD-001814,CUST-0004,2024-07-30,returned,refunded,2337.90,ADDR-00386,PM-00827
ORD-001815,CUST-0666,2023-03-11,cancelled,refunded,1844.22,ADDR-00024,PM-00029
ORD-001816,CUST-0517,2024-11-28,returned,paid,2969.31,ADDR-00327,PM-00997
ORD-001817,CUST-0273,2024-01-22,delivered,paid,4865.96,ADDR-00865,PM-01119
ORD-001818,CUST-0293,2023-04-14,returned,refunded,1099.13,ADDR-01239,PM-00907
ORD-001819,CUST-0544,2023-08-06,delivered,paid,8272.48,ADDR-01266,PM-01119
ORD-001820,CUST-0967,2025-04-19,delivered,pending,3592.42,ADDR-00395,PM-00523
ORD-001821,CUST-0940,2024-12-09,cancelled,pending,1156.54,ADDR-00793,PM-00123
ORD-001822,CUST-0517,2024-12-05,processing,refunded,5197.54,ADDR-01441,PM-00866
ORD-001823,CUST-0621,2025-06-24,returned,refunded,4394.02,ADDR-01302,PM-00622
ORD-001824,CUST-0570,2023-01-09,shipped,refunded,2936.60,ADDR-01074,PM-00355
ORD-001825,CUST-0753,2025-06-16,returned,refunded,9648.51,ADDR-00048,PM-00589
ORD-001826,CUST-0752,2024-03-26,shipped,paid,5927.51,ADDR-00582,PM-00343
ORD-001827,CUST-0283,2025-09-15,delivered,pending,826.10,ADDR-00403,PM-00228
ORD-001828,CUST-0740,2025-04-06,processing,failed,1050.76,ADDR-01330,PM-00979
ORD-001829,CUST-0845,2023-01-15,cancelled,failed,734.75,ADDR-01465,PM-00822
ORD-001830,CUST-0460,2023-10-29,cancelled,refunded,4579.84,ADDR-00285,PM-00240
ORD-001831,CUST-0352,2024-10-08,shipped,failed,5904.86,ADDR-00704,PM-00616
ORD-001832,CUST-0412,2024-04-10,shipped,pending,5973.02,ADDR-01173,PM-00113
ORD-001833,CUST-0025,2023-04-12,delivered,failed,2018.91,ADDR-00214,PM-00467
ORD-001834,CUST-0539,2023-08-12,shipped,pending,5312.90,ADDR-00416,PM-01099
ORD-001835,CUST-0663,2025-06-21,delivered,refunded,9397.89,ADDR-01330,PM-01027
ORD-001836,CUST-0062,2023-08-21,delivered,refunded,1150.81,ADDR-00764,PM-01019
ORD-001837,CUST-0320,2023-07-25,cancelled,paid,3226.47,ADDR-01446,PM-00626
ORD-001838,CUST-0005,2024-10-25,cancelled,paid,345.34,ADDR-00108,PM-00159
ORD-001839,CUST-0876,2024-02-04,processing,refunded,3768.41,ADDR-00155,PM-00584
ORD-001840,CUST-0612,2023-04-19,cancelled,refunded,3018.53,ADDR-00729,PM-00662
ORD-001841,CUST-0255,2023-02-09,processing,paid,10596.19,ADDR-00972,PM-01063
ORD-001842,CUST-0667,2024-12-08,shipped,paid,597.34,ADDR-01325,PM-00645
ORD-001843,CUST-0691,2024-07-17,returned,refunded,757.19,ADDR-01406,PM-00405
ORD-001844,CUST-0422,2024-02-11,delivered,refunded,100.90,ADDR-01167,PM-00218
ORD-001845,CUST-0696,2024-11-14,cancelled,paid,581.75,ADDR-00242,PM-01014
ORD-001846,CUST-0151,2024-01-02,processing,paid,1799.66,ADDR-00834,PM-00553
ORD-001847,CUST-0264,2023-09-09,delivered,failed,481.68,ADDR-01376,PM-00848
ORD-001848,CUST-0937,2023-12-31,processing,failed,1666.45,ADDR-00395,PM-00583
ORD-001849,CUST-0422,2023-01-16,shipped,failed,6382.84,ADDR-01436,PM-01174
ORD-001850,CUST-0922,2024-07-28,cancelled,failed,829.49,ADDR-01155,PM-00384
ORD-001851,CUST-0903,2023-11-27,shipped,pending,6265.51,ADDR-00468,PM-00102
ORD-001852,CUST-0675,2023-09-10,shipped,refunded,1135.54,ADDR-00938,PM-00572
ORD-001853,CUST-0795,2025-01-04,shipped,failed,3614.04,ADDR-00707,PM-00936
ORD-001854,CUST-0056,2023-10-30,cancelled,refunded,4505.87,ADDR-00266,PM-00537
ORD-001855,CUST-0493,2023-06-03,returned,pending,1203.23,ADDR-01355,PM-00606
ORD-001856,CUST-0643,2025-07-08,processing,paid,3342.10,ADDR-00066,PM-01173
ORD-001857,CUST-0629,2024-06-04,shipped,pending,6437.42,ADDR-00136,PM-00777
ORD-001858,CUST-0365,2024-06-02,delivered,refunded,977.18,ADDR-00104,PM-00369
ORD-001859,CUST-0659,2024-01-08,cancelled,paid,4644.53,ADDR-00741,PM-01083
ORD-001860,CUST-0359,2025-09-11,processing,pending,2516.63,ADDR-00457,PM-00588
ORD-001861,CUST-0891,2024-04-23,processing,paid,2306.29,ADDR-00849,PM-00444
ORD-001862,CUST-0625,2024-10-26,delivered,pending,1091.49,ADDR-00661,PM-00922
ORD-001863,CUST-0761,2024-04-28,shipped,paid,1133.00,ADDR-00320,PM-01072
ORD-001864,CUST-0187,2024-02-07,delivered,pending,2697.42,ADDR-00194,PM-01047
ORD-001865,CUST-0999,2024-07-20,returned,pending,2401.59,ADDR-00952,PM-00934
ORD-001866,CUST-0455,2023-01-26,returned,failed,2059.76,ADDR-01322,PM-00041
ORD-001867,CUST-0415,2023-07-03,delivered,pending,830.34,ADDR-00267,PM-00876
ORD-001868,CUST-0508,2024-09-12,returned,paid,3901.87,ADDR-00523,PM-01006
ORD-001869,CUST-0761,2025-05-18,shipped,refunded,967.86,ADDR-01238,PM-01060
ORD-001870,CUST-0994,2024-10-29,shipped,refunded,5199.63,ADDR-00400,PM-00797
ORD-001871,CUST-0111,2025-06-06,returned,pending,3682.44,ADDR-01039,PM-00743
ORD-001872,CUST-0170,2024-02-14,shipped,paid,5776.33,ADDR-00207,PM-00859
ORD-001873,CUST-0494,2025-08-08,delivered,refunded,7066.50,ADDR-01113,PM-01012
ORD-001874,CUST-0793,2023-08-22,processing,pending,5224.24,ADDR-01314,PM-00612
ORD-001875,CUST-0880,2024-04-20,cancelled,failed,473.94,ADDR-01292,PM-00104
ORD-001876,CUST-0805,2023-02-14,shipped,refunded,646.92,ADDR-01083,PM-00869
ORD-001877,CUST-0837,2025-04-21,returned,refunded,1348.06,ADDR-00116,PM-00011
ORD-001878,CUST-0233,2024-06-09,processing,refunded,4976.39,ADDR-00396,PM-00196
ORD-001879,CUST-0855,2025-07-07,cancelled,pending,1039.30,ADDR-00350,PM-01140
ORD-001880,CUST-0948,2025-09-05,cancelled,failed,6701.92,ADDR-01384,PM-00789
ORD-001881,CUST-0488,2023-11-21,shipped,paid,2366.90,ADDR-00158,PM-00713
ORD-001882,CUST-0138,2025-05-29,processing,refunded,1582.63,ADDR-00666,PM-00914
ORD-001883,CUST-0624,2023-10-02,processing,refunded,5628.43,ADDR-01352,PM-00554
ORD-001884,CUST-0778,2025-02-20,cancelled,pending,6715.21,ADDR-01297,PM-00539
ORD-001885,CUST-0734,2025-04-28,shipped,refunded,4702.22,ADDR-00915,PM-00153
ORD-001886,CUST-0456,2023-03-02,delivered,paid,515.66,ADDR-01110,PM-00320
ORD-001887,CUST-0961,2023-07-16,processing,refunded,6702.48,ADDR-00928,PM-00268
ORD-001888,CUST-0975,2025-07-22,processing,refunded,1597.08,ADDR-00825,PM-00941
ORD-001889,CUST-0056,2025-01-03,delivered,pending,4223.61,ADDR-00558,PM-00004
ORD-001890,CUST-0388,2024-12-12,delivered,refunded,6217.07,ADDR-00759,PM-00859
ORD-001891,CUST-0603,2024-10-20,cancelled,refunded,3205.92,ADDR-00617,PM-00172
ORD-001892,CUST-0022,2025-03-22,shipped,pending,6180.25,ADDR-00500,PM-00112
ORD-001893,CUST-0720,2024-05-11,processing,refunded,7832.54,ADDR-00201,PM-00769
ORD-001894,CUST-0895,2023-10-31,shipped,paid,4322.44,ADDR-01006,PM-01082
ORD-001895,CUST-0208,2023-03-05,returned,refunded,2938.14,ADDR-00229,PM-00721
ORD-001896,CUST-0619,2023-02-25,shipped,refunded,1534.91,ADDR-00942,PM-00119
ORD-001897,CUST-0472,2024-11-03,returned,refunded,7158.68,ADDR-00908,PM-00883
ORD-001898,CUST-0034,2024-08-04,returned,refunded,3891.90,ADDR-01379,PM-00100
ORD-001899,CUST-0154,2024-09-11,returned,pending,5046.58,ADDR-00038,PM-01051
ORD-001900,CUST-0464,2025-05-19,returned,pending,199.46,ADDR-00525,PM-00444
ORD-001901,CUST-0759,2024-02-06,returned,refunded,9686.75,ADDR-00363,PM-00916
ORD-001902,CUST-0333,2023-09-21,cancelled,failed,108.30,ADDR-01210,PM-00727
ORD-001903,CUST-0822,2025-08-21,shipped,refunded,2390.97,ADDR-00927,PM-00311
ORD-001904,CUST-0784,2025-01-19,returned,paid,6202.67,ADDR-00568,PM-00037
ORD-001905,CUST-0416,2023-11-12,returned,paid,1194.29,ADDR-01313,PM-00492
ORD-001906,CUST-0286,2024-11-17,shipped,pending,3818.77,ADDR-01354,PM-00217
ORD-001907,CUST-0481,2025-10-03,returned,paid,5224.72,ADDR-00457,PM-00242
ORD-001908,CUST-0727,2023-09-05,cancelled,paid,8856.32,ADDR-00054,PM-00565
ORD-001909,CUST-0269,2023-03-03,delivered,paid,4135.26,ADDR-00673,PM-00202
ORD-001910,CUST-0579,2025-06-26,processing,paid,1305.46,ADDR-01275,PM-00329
ORD-001911,CUST-0022,2024-09-30,returned,refunded,4687.55,ADDR-01389,PM-00103
ORD-001912,CUST-0083,2024-03-15,cancelled,refunded,1384.38,ADDR-00197,PM-00211
ORD-001913,CUST-0285,2023-06-17,processing,refunded,7012.08,ADDR-00961,PM-00103
ORD-001914,CUST-0353,2024-07-21,shipped,failed,386.63,ADDR-01390,PM-00024
ORD-001915,CUST-0701,2024-08-26,delivered,refunded,7338.88,ADDR-00362,PM-00584
ORD-001916,CUST-0095,2024-04-03,delivered,refunded,4287.52,ADDR-00365,PM-00312
ORD-001917,CUST-0661,2025-09-09,processing,failed,7727.11,ADDR-01208,PM-00710
ORD-001918,CUST-0085,2023-01-11,shipped,refunded,111.98,ADDR-00476,PM-00435
ORD-001919,CUST-0454,2025-07-30,cancelled,refunded,2070.55,ADDR-00113,PM-01089
ORD-001920,CUST-0177,2023-08-29,returned,failed,3470.45,ADDR-00760,PM-00541
ORD-001921,CUST-0187,2023-04-04,shipped,paid,1237.10,ADDR-00241,PM-00248
ORD-001922,CUST-0617,2023-10-11,processing,failed,2540.55,ADDR-00211,PM-00432
ORD-001923,CUST-0958,2023-07-29,cancelled,failed,744.27,ADDR-00029,PM-01033
ORD-001924,CUST-0919,2023-06-20,delivered,pending,3493.69,ADDR-01396,PM-00452
ORD-001925,CUST-0099,2025-01-26,shipped,failed,9346.66,ADDR-00989,PM-01180
ORD-001926,CUST-0229,2024-01-18,processing,paid,3275.78,ADDR-00861,PM-00531
ORD-001927,CUST-0175,2024-09-19,delivered,paid,1520.65,ADDR-00975,PM-01109
ORD-001928,CUST-0356,2024-06-18,cancelled,pending,8732.61,ADDR-01181,PM-00388
ORD-001929,CUST-0370,2025-06-08,returned,refunded,1111.11,ADDR-01483,PM-00446
ORD-001930,CUST-0552,2023-05-17,shipped,refunded,4984.01,ADDR-00295,PM-00416
ORD-001931,CUST-0066,2023-03-28,delivered,pending,1755.97,ADDR-00278,PM-00921
ORD-001932,CUST-0850,2025-07-15,delivered,refunded,5873.53,ADDR-00977,PM-00692
ORD-001933,CUST-0500,2023-04-02,shipped,refunded,1123.47,ADDR-01209,PM-01101
ORD-001934,CUST-0707,2025-09-21,delivered,pending,4755.28,ADDR-01037,PM-00378
ORD-001935,CUST-0722,2023-06-03,shipped,refunded,4440.82,ADDR-00677,PM-00928
ORD-001936,CUST-0399,2023-10-04,delivered,failed,3622.49,ADDR-00234,PM-00325
ORD-001937,CUST-0555,2025-09-14,shipped,failed,7067.02,ADDR-00836,PM-00526
ORD-001938,CUST-0396,2023-05-05,shipped,paid,3712.30,ADDR-00917,PM-00154
ORD-001939,CUST-0817,2024-10-29,shipped,failed,4496.19,ADDR-00697,PM-00153
ORD-001940,CUST-0738,2023-06-05,returned,pending,4019.60,ADDR-00145,PM-00781
ORD-001941,CUST-0387,2023-01-16,delivered,pending,915.00,ADDR-00993,PM-01039
ORD-001942,CUST-0252,2024-03-07,shipped,paid,5251.30,ADDR-00738,PM-00772
ORD-001943,CUST-0036,2024-12-04,returned,refunded,823.05,ADDR-01257,PM-00615
ORD-001944,CUST-0542,2024-07-13,returned,paid,5095.75,ADDR-01388,PM-01124
ORD-001945,CUST-0094,2025-06-24,processing,refunded,4599.96,ADDR-00204,PM-00579
ORD-001946,CUST-0799,2025-09-23,cancelled,paid,8541.43,ADDR-01040,PM-00684
ORD-001947,CUST-0116,2025-05-10,shipped,pending,7573.21,ADDR-00884,PM-01013
ORD-001948,CUST-0078,2024-12-01,returned,paid,3932.29,ADDR-00624,PM-00478
ORD-001949,CUST-0584,2025-09-18,cancelled,failed,3881.91,ADDR-00770,PM-01050
ORD-001950,CUST-0778,2025-09-10,processing,paid,3963.94,ADDR-01077,PM-00968
ORD-001951,CUST-0977,2024-12-10,shipped,paid,5022.90,ADDR-00252,PM-00327
ORD-001952,CUST-0703,2023-08-06,processing,pending,2057.22,ADDR-00148,PM-01003
ORD-001953,CUST-0890,2023-05-24,cancelled,failed,3198.53,ADDR-01078,PM-01116
ORD-001954,CUST-0171,2023-01-25,cancelled,pending,2349.84,ADDR-00050,PM-00536
ORD-001955,CUST-0172,2025-06-16,cancelled,paid,1538.00,ADDR-01134,PM-01161
ORD-001956,CUST-0957,2023-02-13,processing,paid,2715.82,ADDR-00942,PM-00371
ORD-001957,CUST-0557,2024-10-29,processing,paid,5981.17,ADDR-00441,PM-00920
ORD-001958,CUST-0320,2023-01-06,processing,failed,1724.28,ADDR-00795,PM-00794
ORD-001959,CUST-0037,2025-08-16,cancelled,refunded,510.71,ADDR-00293,PM-01006
ORD-001960,CUST-0713,2024-12-31,returned,paid,4086.67,ADDR-00889,PM-00420
ORD-001961,CUST-0372,2023-01-28,processing,refunded,664.65,ADDR-01455,PM-00384
ORD-001962,CUST-0864,2025-05-03,returned,failed,1800.89,ADDR-00774,PM-00245
ORD-001963,CUST-0830,2025-01-16,delivered,paid,8866.66,ADDR-00424,PM-00454
ORD-001964,CUST-0886,2025-06-04,returned,pending,164.13,ADDR-00601,PM-00001
ORD-001965,CUST-0647,2024-11-27,cancelled,refunded,415.98,ADDR-00692,PM-00490
ORD-001966,CUST-0231,2024-11-07,returned,failed,545.19,ADDR-00985,PM-00570
ORD-001967,CUST-0895,2024-05-31,processing,paid,1638.88,ADDR-00057,PM-01132
ORD-001968,CUST-0500,2024-01-05,processing,paid,692.67,ADDR-01461,PM-00636
ORD-001969,CUST-0372,2023-01-06,processing,pending,3549.11,ADDR-01183,PM-00524
ORD-001970,CUST-0692,2025-01-13,delivered,refunded,1160.86,ADDR-00589,PM-00331
ORD-001971,CUST-0937,2024-09-04,processing,pending,2881.55,ADDR-00438,PM-00347
ORD-001972,CUST-0535,2024-07-14,returned,paid,5712.52,ADDR-00832,PM-00033
ORD-001973,CUST-0123,2025-07-30,returned,pending,542.21,ADDR-00799,PM-00946
ORD-001974,CUST-0097,2025-06-25,cancelled,pending,5399.64,ADDR-01356,PM-00298
ORD-001975,CUST-0751,2024-09-10,cancelled,failed,9881.94,ADDR-00871,PM-01102
ORD-001976,CUST-0910,2023-01-04,delivered,refunded,9917.70,ADDR-00165,PM-00062
ORD-001977,CUST-0091,2023-09-16,delivered,pending,3995.89,ADDR-01480,PM-00961
ORD-001978,CUST-0961,2023-10-30,delivered,pending,729.56,ADDR-00132,PM-00608
ORD-001979,CUST-0574,2025-09-11,processing,paid,4031.87,ADDR-00298,PM-00038
ORD-001980,CUST-0940,2023-09-18,shipped,refunded,3743.96,ADDR-01409,PM-00285
ORD-001981,CUST-0803,2024-09-16,processing,pending,534.72,ADDR-00535,PM-00663
ORD-001982,CUST-0441,2024-11-11,delivered,refunded,3888.21,ADDR-00085,PM-00309
ORD-001983,CUST-0439,2023-01-14,shipped,pending,1605.52,ADDR-00744,PM-00348
ORD-001984,CUST-0083,2023-07-12,delivered,paid,5043.90,ADDR-00922,PM-00863
ORD-001985,CUST-0590,2023-12-21,delivered,paid,185.44,ADDR-01008,PM-00758
ORD-001986,CUST-0460,2024-09-20,processing,failed,2182.12,ADDR-01126,PM-00550
ORD-001987,CUST-0217,2025-02-12,returned,refunded,585.14,ADDR-01267,PM-00212
ORD-001988,CUST-0600,2024-03-09,delivered,refunded,10561.40,ADDR-00224,PM-00280
ORD-001989,CUST-0492,2024-01-21,delivered,refunded,1212.57,ADDR-01137,PM-00729
ORD-001990,CUST-0944,2023-12-28,processing,paid,2288.86,ADDR-01329,PM-00627
ORD-001991,CUST-0159,2023-12-31,cancelled,paid,6155.90,ADDR-01189,PM-01186
ORD-001992,CUST-0343,2025-02-22,processing,failed,4076.89,ADDR-00489,PM-01083
ORD-001993,CUST-0253,2023-07-10,returned,refunded,705.03,ADDR-00691,PM-01156
ORD-001994,CUST-0577,2025-03-21,returned,paid,6154.75,ADDR-00715,PM-00381
ORD-001995,CUST-0347,2023-07-19,processing,refunded,11569.39,ADDR-01002,PM-00450
ORD-001996,CUST-0297,2023-01-20,processing,refunded,3907.76,ADDR-01306,PM-00973
ORD-001997,CUST-0706,2025-06-10,processing,paid,365.44,ADDR-00036,PM-00673
ORD-001998,CUST-0036,2024-09-08,delivered,refunded,408.55,ADDR-00601,PM-00628
ORD-001999,CUST-0447,2024-08-28,processing,failed,2062.78,ADDR-00507,PM-01045
ORD-002000,CUST-0659,2023-11-09,shipped,paid,5512.13,ADDR-01417,PM-00651
